SEQ='N '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  26463393.1   NPRNTI= 4   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    11       2.23E-12  1.57E-12  9.73E-13  6.67E-13  4.47E-13  2.48E-13  1.49E-13  8.49E-14  3.68E-14  1.85E-14
             9.04E-15  3.44E-15  1.66E-15  7.95E-16  2.96E-16  1.37E-16  6.17E-17  2.06E-17  8.62E-18
    12       2.05E-12  1.44E-12  8.89E-13  6.07E-13  4.03E-13  2.20E-13  1.30E-13  7.28E-14  3.09E-14  1.53E-14
             7.36E-15  2.76E-15  1.31E-15  6.24E-16  2.30E-16  1.06E-16  4.76E-17  1.58E-17  6.62E-18
    13       1.90E-12  1.33E-12  8.18E-13  5.55E-13  3.65E-13  1.96E-13  1.15E-13  6.31E-14  2.62E-14  1.28E-14
             6.08E-15  2.25E-15  1.06E-15  5.00E-16  1.83E-16  8.41E-17  3.77E-17  1.25E-17  5.21E-18
    14       1.76E-12  1.23E-12  7.56E-13  5.10E-13  3.33E-13  1.76E-13  1.02E-13  5.50E-14  2.24E-14  1.08E-14
             5.09E-15  1.86E-15  8.68E-16  4.07E-16  1.48E-16  6.76E-17  3.02E-17  9.96E-18  4.16E-18
    15       1.65E-12  1.15E-12  7.05E-13  4.73E-13  3.06E-13  1.60E-13  9.08E-14  4.85E-14  1.95E-14  9.28E-15
             4.32E-15  1.56E-15  7.23E-16  3.36E-16  1.22E-16  5.53E-17  2.46E-17  8.09E-18  3.37E-18
    16       1.55E-12  1.08E-12  6.59E-13  4.40E-13  2.82E-13  1.45E-13  8.13E-14  4.29E-14  1.69E-14  8.00E-15
             3.69E-15  1.32E-15  6.07E-16  2.81E-16  1.01E-16  4.59E-17  2.04E-17  6.68E-18  2.78E-18
    17       1.38E-12  9.58E-13  5.77E-13  3.80E-13  2.40E-13  1.20E-13  6.57E-14  3.39E-14  1.30E-14  6.06E-15
             2.76E-15  9.68E-16  4.41E-16  2.03E-16  7.21E-17  3.25E-17  1.44E-17  4.70E-18  1.93E-18
    18       1.24E-12  8.58E-13  5.12E-13  3.33E-13  2.07E-13  1.01E-13  5.42E-14  2.74E-14  1.03E-14  4.73E-15
             2.13E-15  7.35E-16  3.32E-16  1.51E-16  5.34E-17  2.40E-17  1.06E-17  3.44E-18  1.41E-18
    19       1.13E-12  7.76E-13  4.58E-13  2.95E-13  1.80E-13  8.56E-14  4.52E-14  2.25E-14  8.32E-15  3.77E-15
             1.68E-15  5.72E-16  2.57E-16  1.16E-16  4.07E-17  1.82E-17  7.99E-18  2.60E-18  1.07E-18
    20       9.83E-13  6.73E-13  3.92E-13  2.48E-13  1.48E-13  6.82E-14  3.52E-14  1.72E-14  6.20E-15  2.77E-15
             1.21E-15  4.09E-16  1.81E-16  8.13E-17  2.82E-17  1.26E-17  5.50E-18  1.78E-18  7.33E-19
    21       8.40E-13  5.70E-13  3.25E-13  2.01E-13  1.17E-13  5.19E-14  2.61E-14  1.24E-14  4.38E-15  1.92E-15
             8.33E-16  2.76E-16  1.21E-16  5.37E-17  1.85E-17  8.18E-18  3.56E-18  1.15E-18  4.71E-19
    22       6.85E-13  4.58E-13  2.53E-13  1.51E-13  8.51E-14  3.60E-14  1.76E-14  8.16E-15  2.79E-15  1.20E-15
             5.13E-16  1.67E-16  7.24E-17  3.18E-17  1.08E-17  4.75E-18  2.06E-18  6.59E-19  2.70E-19
    23       6.07E-13  4.01E-13  2.17E-13  1.27E-13  7.02E-14  2.90E-14  1.39E-14  6.36E-15  2.14E-15  9.16E-16
             3.88E-16  1.25E-16  5.38E-17  2.35E-17  7.93E-18  3.47E-18  1.50E-18  4.80E-19  1.96E-19
    24       5.15E-13  3.35E-13  1.76E-13  1.01E-13  5.40E-14  2.16E-14  1.01E-14  4.56E-15  1.51E-15  6.37E-16
             2.67E-16  8.50E-17  3.63E-17  1.57E-17  5.27E-18  2.30E-18  9.89E-19  3.15E-19  1.28E-19
    25       4.65E-13  2.99E-13  1.54E-13  8.69E-14  4.59E-14  1.80E-14  8.35E-15  3.72E-15  1.22E-15  5.12E-16
             2.13E-16  6.75E-17  2.87E-17  1.24E-17  4.13E-18  1.80E-18  7.72E-19  2.45E-19  9.95E-20
    26       4.04E-13  2.56E-13  1.28E-13  7.08E-14  3.66E-14  1.40E-14  6.41E-15  2.82E-15  9.12E-16  3.80E-16
             1.57E-16  4.94E-17  2.09E-17  8.96E-18  2.97E-18  1.29E-18  5.51E-19  1.74E-19  7.05E-20
    27       3.54E-13  2.21E-13  1.08E-13  5.85E-14  2.97E-14  1.11E-14  5.03E-15  2.19E-15  7.01E-16  2.90E-16
             1.19E-16  3.72E-17  1.57E-17  6.70E-18  2.21E-18  9.54E-19  4.08E-19  1.28E-19  5.18E-20
    28       2.96E-13  1.81E-13  8.55E-14  4.51E-14  2.24E-14  8.17E-15  3.63E-15  1.56E-15  4.93E-16  2.03E-16
             8.28E-17  2.56E-17  1.07E-17  4.55E-18  1.49E-18  6.41E-19  2.73E-19  8.55E-20  3.43E-20
    29       2.42E-13  1.44E-13  6.58E-14  3.38E-14  1.64E-14  5.83E-15  2.55E-15  1.08E-15  3.38E-16  1.38E-16
             5.59E-17  1.72E-17  7.13E-18  3.02E-18  9.82E-19  4.21E-19  1.79E-19  5.61E-20  2.27E-20
    30       1.78E-13  1.02E-13  4.43E-14  2.19E-14  1.03E-14  3.55E-15  1.52E-15  6.37E-16  1.95E-16  7.88E-17
             3.17E-17  9.61E-18  3.97E-18  1.66E-18  5.37E-19  2.29E-19  9.68E-20  3.02E-20  1.22E-20
    31       1.44E-13  8.01E-14  3.36E-14  1.62E-14  7.49E-15  2.53E-15  1.07E-15  4.45E-16  1.35E-16  5.42E-17
             2.17E-17  6.53E-18  2.68E-18  1.12E-18  3.60E-19  1.53E-19  6.44E-20  2.00E-20  8.04E-21
    32       1.04E-13  5.59E-14  2.24E-14  1.05E-14  4.73E-15  1.56E-15  6.53E-16  2.67E-16  8.02E-17  3.19E-17
             1.27E-17  3.79E-18  1.55E-18  6.42E-19  2.05E-19  8.65E-20  3.63E-20  1.12E-20  4.47E-21
    33       8.07E-14  4.22E-14  1.64E-14  7.56E-15  3.34E-15  1.08E-15  4.49E-16  1.82E-16  5.43E-17  2.15E-17
             8.51E-18  2.53E-18  1.03E-18  4.24E-19  1.35E-19  5.67E-20  2.37E-20  7.29E-21  2.89E-21
    34       5.48E-14  2.76E-14  1.03E-14  4.62E-15  2.00E-15  6.36E-16  2.60E-16  1.05E-16  3.08E-17  1.21E-17
             4.77E-18  1.40E-18  5.67E-19  2.33E-19  7.34E-20  3.08E-20  1.29E-20  3.97E-21  1.59E-21
    35       4.02E-14  1.97E-14  7.12E-15  3.14E-15  1.34E-15  4.20E-16  1.70E-16  6.81E-17  1.99E-17  7.80E-18
             3.05E-18  8.95E-19  3.60E-19  1.47E-19  4.62E-20  1.93E-20  8.04E-21  2.47E-21  9.84E-22
    36       2.45E-14  1.16E-14  4.02E-15  1.73E-15  7.26E-16  2.23E-16  8.93E-17  3.54E-17  1.02E-17  3.98E-18
             1.55E-18  4.51E-19  1.80E-19  7.34E-20  2.28E-20  9.51E-21  3.94E-21  1.20E-21  4.75E-22
    37       1.73E-14  8.01E-15  2.71E-15  1.15E-15  4.79E-16  1.45E-16  5.79E-17  2.28E-17  6.56E-18  2.54E-18
             9.86E-19  2.86E-19  1.14E-19  4.62E-20  1.43E-20  5.93E-21  2.45E-21  7.42E-22  2.92E-22
    38       1.01E-14  4.54E-15  1.49E-15  6.24E-16  2.55E-16  7.63E-17  3.01E-17  1.18E-17  3.36E-18  1.30E-18
             5.01E-19  1.44E-19  5.71E-20  2.31E-20  7.10E-21  2.93E-21  1.21E-21  3.68E-22  1.46E-22
    39       6.81E-15  3.00E-15  9.68E-16  4.00E-16  1.62E-16  4.80E-17  1.88E-17  7.33E-18  2.08E-18  8.01E-19
             3.08E-19  8.84E-20  3.49E-20  1.40E-20  4.31E-21  1.77E-21  7.29E-22  2.21E-22  8.72E-23
    40       3.59E-15  1.54E-15  4.86E-16  1.98E-16  7.92E-17  2.32E-17  9.03E-18  3.49E-18  9.86E-19  3.77E-19
             1.45E-19  4.12E-20  1.62E-20  6.49E-21  1.98E-21  8.11E-22  3.32E-22  9.96E-23  3.90E-23
    41       2.49E-15  1.06E-15  3.30E-16  1.33E-16  5.32E-17  1.55E-17  6.01E-18  2.32E-18  6.52E-19  2.49E-19
             9.52E-20  2.71E-20  1.06E-20  4.24E-21  1.29E-21  5.28E-22  2.15E-22  6.43E-23  2.51E-23
    42       1.46E-15  6.13E-16  1.89E-16  7.57E-17  3.00E-17  8.66E-18  3.35E-18  1.29E-18  3.61E-19  1.38E-19
             5.25E-20  1.49E-20  5.82E-21  2.32E-21  7.02E-22  2.87E-22  1.17E-22  3.52E-23  1.39E-23



 --------------------------------
 PRTI= 4  TRMPRT= (5S)  SPNPRT= 5

   INDX TE=  1.60E+02  3.20E+02  8.00E+02  1.60E+03  3.20E+03  8.00E+03  1.60E+04  3.20E+04  8.00E+04  1.60E+05
   ---- ---  3.20E+05  8.00E+05  1.60E+06  3.20E+06  8.00E+06  1.60E+07  3.20E+07  8.00E+07  1.60E+08
     1       2.12E-12  1.50E-12  9.49E-13  6.72E-13  4.76E-13  3.02E-13  2.15E-13  1.54E-13  1.01E-13  7.54E-14
             5.80E-14  4.28E-14  3.41E-14  2.61E-14  1.62E-14  1.01E-14  5.69E-15  2.34E-15  1.09E-15
     4       1.29E-11  9.16E-12  5.79E-12  4.10E-12  2.90E-12  1.83E-12  1.30E-12  9.22E-13  5.86E-13  4.16E-13
             2.91E-13  1.72E-13  1.07E-13  6.05E-14  2.46E-14  1.12E-14  4.71E-15  1.38E-15  5.24E-16
    20       5.88E-13  4.16E-13  2.63E-13  1.86E-13  1.32E-13  8.38E-14  5.97E-14  4.28E-14  2.80E-14  2.06E-14
             1.54E-14  1.05E-14  7.83E-15  5.62E-15  3.30E-15  2.02E-15  1.13E-15  4.64E-16  2.17E-16
    27       3.02E-13  2.13E-13  1.35E-13  9.55E-14  6.77E-14  4.31E-14  3.09E-14  2.23E-14  1.49E-14  1.13E-14
             8.69E-15  6.25E-15  4.80E-15  3.53E-15  2.12E-15  1.31E-15  7.39E-16  3.05E-16  1.43E-16
    31       2.90E-12  2.05E-12  1.30E-12  9.16E-13  6.49E-13  4.12E-13  2.92E-13  2.08E-13  1.33E-13  9.44E-14
             6.54E-14  3.74E-14  2.25E-14  1.24E-14  4.93E-15  2.23E-15  9.38E-16  2.76E-16  1.04E-16
    37       1.46E-12  1.03E-12  6.52E-13  4.61E-13  3.27E-13  2.08E-13  1.48E-13  1.07E-13  6.96E-14  5.05E-14
             3.60E-14  2.13E-14  1.32E-14  7.40E-15  2.99E-15  1.36E-15  5.76E-16  1.70E-16  6.45E-17
    44       3.20E-12  2.26E-12  1.43E-12  1.01E-12  7.06E-13  4.37E-13  2.99E-13  1.99E-13  1.09E-13  6.39E-14
             3.47E-14  1.36E-14  6.13E-15  2.58E-15  7.59E-16  2.87E-16  1.05E-16  2.74E-17  9.79E-18
    48       1.80E-12  1.27E-12  8.01E-13  5.65E-13  3.97E-13  2.47E-13  1.69E-13  1.14E-13  6.27E-14  3.73E-14
             2.05E-14  8.18E-15  3.72E-15  1.58E-15  4.68E-16  1.77E-16  6.53E-17  1.70E-17  6.07E-18
    88       1.96E-13  1.38E-13  8.76E-14  6.20E-14  4.40E-14  2.80E-14  2.01E-14  1.45E-14  9.63E-15  7.18E-15
             5.41E-15  3.73E-15  2.78E-15  2.00E-15  1.17E-15  7.17E-16  4.02E-16  1.65E-16  7.74E-17
   104       1.11E-13  7.86E-14  4.98E-14  3.53E-14  2.50E-14  1.60E-14  1.15E-14  8.40E-15  5.69E-15  4.33E-15
             3.34E-15  2.37E-15  1.79E-15  1.30E-15  7.73E-16  4.74E-16  2.67E-16  1.10E-16  5.14E-17
   105       6.55E-15  4.64E-15  2.94E-15  2.09E-15  1.50E-15  9.79E-16  7.29E-16  5.67E-16  4.46E-16  3.95E-16
             3.49E-16  2.66E-16  1.90E-16  1.18E-16  5.22E-17  2.48E-17  1.08E-17  3.25E-18  1.25E-18
   109       9.29E-13  6.57E-13  4.16E-13  2.94E-13  2.09E-13  1.33E-13  9.51E-14  6.85E-14  4.49E-14  3.25E-14
             2.30E-14  1.35E-14  8.23E-15  4.59E-15  1.84E-15  8.35E-16  3.53E-16  1.04E-16  3.94E-17
   142       5.20E-13  3.68E-13  2.33E-13  1.65E-13  1.17E-13  7.49E-14  5.39E-14  3.92E-14  2.63E-14  1.94E-14
             1.41E-14  8.44E-15  5.23E-15  2.95E-15  1.19E-15  5.43E-16  2.30E-16  6.79E-17  2.57E-17
   169       2.99E-15  2.12E-15  1.35E-15  9.59E-16  6.89E-16  4.57E-16  3.49E-16  2.83E-16  2.45E-16  2.38E-16
             2.29E-16  1.91E-16  1.42E-16  9.10E-17  4.11E-17  1.97E-17  8.63E-18  2.62E-18  1.00E-18
   170       1.88E-12  1.33E-12  8.40E-13  5.92E-13  4.16E-13  2.58E-13  1.76E-13  1.18E-13  6.45E-14  3.80E-14
             2.06E-14  8.12E-15  3.66E-15  1.54E-15  4.54E-16  1.71E-16  6.31E-17  1.64E-17  5.86E-18
   201       1.09E-12  7.70E-13  4.86E-13  3.43E-13  2.41E-13  1.50E-13  1.03E-13  6.94E-14  3.86E-14  2.30E-14
             1.27E-14  5.05E-15  2.30E-15  9.75E-16  2.88E-16  1.09E-16  4.02E-17  1.04E-17  3.73E-18
   204       1.06E-12  7.46E-13  4.70E-13  3.29E-13  2.29E-13  1.38E-13  9.09E-14  5.68E-14  2.71E-14  1.39E-14
             6.48E-15  2.08E-15  8.17E-16  3.08E-16  8.14E-17  2.93E-17  1.04E-17  2.65E-18  9.40E-19
   205       7.01E-13  4.95E-13  3.11E-13  2.18E-13  1.52E-13  9.16E-14  6.03E-14  3.77E-14  1.80E-14  9.24E-15
             4.31E-15  1.38E-15  5.43E-16  2.05E-16  5.41E-17  1.94E-17  6.94E-18  1.76E-18  6.25E-19
   250       8.65E-16  6.12E-16  3.88E-16  2.75E-16  1.96E-16  1.27E-16  9.21E-17  6.79E-17  4.56E-17  3.24E-17
             2.14E-17  1.05E-17  5.39E-18  2.50E-18  7.97E-19  3.12E-19  1.17E-19  3.10E-20  1.11E-20
   276       9.07E-14  6.42E-14  4.06E-14  2.88E-14  2.04E-14  1.31E-14  9.39E-15  6.82E-15  4.56E-15  3.41E-15
             2.57E-15  1.77E-15  1.31E-15  9.38E-16  5.51E-16  3.36E-16  1.89E-16  7.74E-17  3.62E-17
   278       9.93E-18  7.04E-18  4.49E-18  3.22E-18  2.34E-18  1.60E-18  1.29E-18  1.16E-18  1.28E-18  1.61E-18
             2.08E-18  2.61E-18  2.70E-18  2.43E-18  1.72E-18  1.14E-18  6.71E-19  2.87E-19  1.37E-19
   284       5.38E-14  3.80E-14  2.41E-14  1.71E-14  1.21E-14  7.80E-15  5.63E-15  4.13E-15  2.81E-15  2.14E-15
             1.64E-15  1.15E-15  8.58E-16  6.18E-16  3.65E-16  2.23E-16  1.25E-16  5.15E-17  2.41E-17
   310       4.24E-13  3.00E-13  1.90E-13  1.35E-13  9.55E-14  6.10E-14  4.39E-14  3.18E-14  2.11E-14  1.54E-14
             1.10E-14  6.48E-15  3.97E-15  2.22E-15  8.92E-16  4.05E-16  1.71E-16  5.04E-17  1.91E-17
   312       2.48E-13  1.75E-13  1.11E-13  7.88E-14  5.60E-14  3.60E-14  2.60E-14  1.91E-14  1.29E-14  9.60E-15
             6.96E-15  4.18E-15  2.58E-15  1.45E-15  5.86E-16  2.67E-16  1.13E-16  3.33E-17  1.26E-17
   348       1.10E-12  7.75E-13  4.89E-13  3.45E-13  2.42E-13  1.50E-13  1.03E-13  6.87E-14  3.76E-14  2.21E-14
             1.21E-14  4.74E-15  2.14E-15  9.01E-16  2.65E-16  1.00E-16  3.68E-17  9.56E-18  3.42E-18
   349       8.13E-17  5.76E-17  3.67E-17  2.62E-17  1.89E-17  1.27E-17  9.76E-18  7.90E-18  6.30E-18  5.16E-18
             3.85E-18  2.13E-18  1.16E-18  5.63E-19  1.85E-19  7.37E-20  2.80E-20  7.42E-21  2.67E-21
   350       6.52E-13  4.61E-13  2.91E-13  2.05E-13  1.44E-13  8.98E-14  6.19E-14  4.17E-14  2.31E-14  1.38E-14
             7.58E-15  3.02E-15  1.37E-15  5.79E-16  1.71E-16  6.46E-17  2.38E-17  6.19E-18  2.21E-18
   351       4.99E-13  3.51E-13  2.20E-13  1.53E-13  1.05E-13  6.11E-14  3.83E-14  2.22E-14  9.36E-15  4.33E-15
             1.83E-15  5.32E-16  1.98E-16  7.22E-17  1.86E-17  6.62E-18  2.35E-18  5.95E-19  2.10E-19
   352       3.33E-13  2.34E-13  1.47E-13  1.02E-13  7.01E-14  4.07E-14  2.55E-14  1.48E-14  6.24E-15  2.89E-15
             1.22E-15  3.54E-16  1.32E-16  4.81E-17  1.24E-17  4.41E-18  1.56E-18  3.96E-19  1.40E-19
   353       9.34E-13  6.59E-13  4.14E-13  2.91E-13  2.02E-13  1.22E-13  8.03E-14  5.01E-14  2.39E-14  1.23E-14
             5.71E-15  1.83E-15  7.19E-16  2.71E-16  7.16E-17  2.57E-17  9.17E-18  2.33E-18  8.26E-19
   354       6.19E-13  4.36E-13  2.75E-13  1.93E-13  1.34E-13  8.08E-14  5.32E-14  3.32E-14  1.59E-14  8.15E-15
             3.80E-15  1.22E-15  4.78E-16  1.80E-16  4.76E-17  1.71E-17  6.09E-18  1.55E-18  5.49E-19
   360       5.01E-14  3.54E-14  2.24E-14  1.59E-14  1.13E-14  7.25E-15  5.22E-15  3.80E-15  2.55E-15  1.91E-15
             1.43E-15  9.78E-16  7.22E-16  5.15E-16  3.02E-16  1.84E-16  1.03E-16  4.23E-17  1.98E-17
   362       3.04E-14  2.15E-14  1.36E-14  9.68E-15  6.89E-15  4.43E-15  3.21E-15  2.36E-15  1.61E-15  1.22E-15
             9.27E-16  6.41E-16  4.76E-16  3.41E-16  2.00E-16  1.22E-16  6.86E-17  2.82E-17  1.32E-17
   364       2.33E-13  1.65E-13  1.04E-13  7.40E-14  5.26E-14  3.37E-14  2.42E-14  1.76E-14  1.17E-14  8.60E-15
             6.15E-15  3.63E-15  2.23E-15  1.24E-15  5.00E-16  2.27E-16  9.60E-17  2.83E-17  1.07E-17
   369       1.40E-13  9.90E-14  6.27E-14  4.45E-14  3.17E-14  2.04E-14  1.48E-14  1.09E-14  7.36E-15  5.47E-15
             3.96E-15  2.37E-15  1.46E-15  8.20E-16  3.31E-16  1.50E-16  6.36E-17  1.88E-17  7.11E-18
   370       6.85E-13  4.84E-13  3.05E-13  2.15E-13  1.51E-13  9.36E-14  6.41E-14  4.28E-14  2.34E-14  1.38E-14
             7.47E-15  2.94E-15  1.32E-15  5.58E-16  1.64E-16  6.18E-17  2.27E-17  5.91E-18  2.11E-18
   371       8.07E-18  5.73E-18  3.68E-18  2.67E-18  1.99E-18  1.47E-18  1.33E-18  1.45E-18  2.14E-18  3.06E-18
             3.96E-18  4.21E-18  3.50E-18  2.41E-18  1.15E-18  5.67E-19  2.53E-19  7.76E-20  3.00E-20
   373       4.14E-13  2.93E-13  1.85E-13  1.30E-13  9.17E-14  5.71E-14  3.93E-14  2.65E-14  1.47E-14  8.71E-15
             4.78E-15  1.89E-15  8.57E-16  3.62E-16  1.07E-16  4.03E-17  1.48E-17  3.86E-18  1.38E-18
   374       5.68E-13  4.00E-13  2.51E-13  1.75E-13  1.20E-13  6.96E-14  4.36E-14  2.53E-14  1.07E-14  4.93E-15
             2.09E-15  6.05E-16  2.25E-16  8.21E-17  2.11E-17  7.52E-18  2.67E-18  6.76E-19  2.39E-19
   375       3.79E-13  2.67E-13  1.67E-13  1.16E-13  7.98E-14  4.64E-14  2.91E-14  1.69E-14  7.11E-15  3.29E-15
             1.39E-15  4.03E-16  1.50E-16  5.47E-17  1.41E-17  5.01E-18  1.78E-18  4.51E-19  1.59E-19
   377       6.97E-13  4.92E-13  3.09E-13  2.17E-13  1.51E-13  9.10E-14  5.99E-14  3.74E-14  1.78E-14  9.12E-15
             4.24E-15  1.36E-15  5.32E-16  2.00E-16  5.29E-17  1.90E-17  6.78E-18  1.72E-18  6.10E-19
   378       2.46E-13  1.73E-13  1.08E-13  7.41E-14  4.99E-14  2.77E-14  1.64E-14  8.85E-15  3.34E-15  1.43E-15
             5.70E-16  1.57E-16  5.71E-17  2.05E-17  5.24E-18  1.86E-18  6.58E-19  1.67E-19  5.90E-20
   379       1.64E-13  1.15E-13  7.17E-14  4.94E-14  3.33E-14  1.85E-14  1.09E-14  5.90E-15  2.23E-15  9.54E-16
             3.80E-16  1.04E-16  3.81E-17  1.37E-17  3.49E-18  1.24E-18  4.39E-19  1.11E-19  3.93E-20
   380       4.62E-13  3.26E-13  2.05E-13  1.44E-13  1.00E-13  6.03E-14  3.97E-14  2.48E-14  1.18E-14  6.06E-15
             2.82E-15  9.01E-16  3.54E-16  1.33E-16  3.52E-17  1.26E-17  4.51E-18  1.15E-18  4.06E-19
   387       3.09E-14  2.18E-14  1.38E-14  9.82E-15  6.98E-15  4.48E-15  3.24E-15  2.36E-15  1.58E-15  1.18E-15
             8.80E-16  5.98E-16  4.39E-16  3.13E-16  1.83E-16  1.12E-16  6.25E-17  2.57E-17  1.20E-17
   388       1.91E-14  1.35E-14  8.55E-15  6.07E-15  4.32E-15  2.79E-15  2.02E-15  1.49E-15  1.01E-15  7.61E-16
             5.75E-16  3.94E-16  2.91E-16  2.08E-16  1.22E-16  7.43E-17  4.16E-17  1.71E-17  7.99E-18
   389       1.44E-13  1.02E-13  6.45E-14  4.57E-14  3.25E-14  2.08E-14  1.50E-14  1.09E-14  7.26E-15  5.32E-15
             3.80E-15  2.24E-15  1.37E-15  7.67E-16  3.08E-16  1.40E-16  5.92E-17  1.74E-17  6.61E-18
   390       8.79E-14  6.22E-14  3.94E-14  2.80E-14  1.99E-14  1.28E-14  9.30E-15  6.83E-15  4.62E-15  3.43E-15
             2.47E-15  1.47E-15  9.05E-16  5.07E-16  2.04E-16  9.28E-17  3.93E-17  1.16E-17  4.39E-18
   391       4.56E-13  3.22E-13  2.03E-13  1.43E-13  1.00E-13  6.22E-14  4.25E-14  2.83E-14  1.54E-14  9.06E-15
             4.92E-15  1.93E-15  8.69E-16  3.66E-16  1.07E-16  4.05E-17  1.49E-17  3.87E-18  1.38E-18
   392       2.79E-13  1.97E-13  1.25E-13  8.79E-14  6.18E-14  3.85E-14  2.65E-14  1.78E-14  9.81E-15  5.81E-15
             3.18E-15  1.26E-15  5.67E-16  2.39E-16  7.04E-17  2.66E-17  9.79E-18  2.54E-18  9.09E-19
   393       5.00E-13  3.52E-13  2.21E-13  1.53E-13  1.05E-13  6.12E-14  3.83E-14  2.23E-14  9.36E-15  4.32E-15
             1.83E-15  5.30E-16  1.97E-16  7.19E-17  1.85E-17  6.59E-18  2.34E-18  5.92E-19  2.09E-19
   394       3.33E-13  2.35E-13  1.47E-13  1.02E-13  7.02E-14  4.08E-14  2.56E-14  1.48E-14  6.24E-15  2.88E-15
             1.22E-15  3.53E-16  1.32E-16  4.79E-17  1.23E-17  4.39E-18  1.56E-18  3.95E-19  1.40E-19
   395       5.11E-13  3.61E-13  2.27E-13  1.59E-13  1.11E-13  6.67E-14  4.38E-14  2.73E-14  1.30E-14  6.63E-15
             3.08E-15  9.83E-16  3.86E-16  1.45E-16  3.83E-17  1.38E-17  4.91E-18  1.25E-18  4.42E-19
   396       3.44E-13  2.42E-13  1.51E-13  1.04E-13  6.99E-14  3.89E-14  2.30E-14  1.24E-14  4.68E-15  2.00E-15
             7.98E-16  2.19E-16  8.00E-17  2.87E-17  7.34E-18  2.60E-18  9.22E-19  2.33E-19  8.26E-20
   397       2.30E-13  1.61E-13  1.00E-13  6.92E-14  4.66E-14  2.59E-14  1.53E-14  8.27E-15  3.12E-15  1.34E-15
             5.32E-16  1.46E-16  5.33E-17  1.91E-17  4.89E-18  1.74E-18  6.15E-19  1.56E-19  5.50E-20
   398       1.23E-13  8.60E-14  5.31E-14  3.61E-14  2.38E-14  1.25E-14  6.97E-15  3.51E-15  1.21E-15  4.89E-16
             1.87E-16  5.00E-17  1.80E-17  6.43E-18  1.64E-18  5.79E-19  2.05E-19  5.19E-20  1.84E-20
   399       8.18E-14  5.73E-14  3.54E-14  2.41E-14  1.58E-14  8.34E-15  4.65E-15  2.34E-15  8.05E-16  3.26E-16
             1.25E-16  3.33E-17  1.20E-17  4.28E-18  1.09E-18  3.86E-19  1.37E-19  3.46E-20  1.22E-20
   400       3.39E-13  2.39E-13  1.50E-13  1.05E-13  7.34E-14  4.42E-14  2.91E-14  1.81E-14  8.62E-15  4.41E-15
             2.05E-15  6.54E-16  2.57E-16  9.66E-17  2.55E-17  9.16E-18  3.27E-18  8.30E-19  2.94E-19
   401       2.06E-14  1.45E-14  9.21E-15  6.54E-15  4.65E-15  2.99E-15  2.16E-15  1.57E-15  1.05E-15  7.79E-16
             5.80E-16  3.92E-16  2.87E-16  2.04E-16  1.19E-16  7.25E-17  4.06E-17  1.67E-17  7.79E-18
   402       1.28E-14  9.07E-15  5.75E-15  4.09E-15  2.91E-15  1.88E-15  1.37E-15  1.00E-15  6.78E-16  5.08E-16
             3.81E-16  2.59E-16  1.91E-16  1.36E-16  7.93E-17  4.83E-17  2.70E-17  1.11E-17  5.19E-18
   403       9.63E-14  6.81E-14  4.31E-14  3.06E-14  2.17E-14  1.39E-14  1.00E-14  7.26E-15  4.82E-15  3.53E-15
             2.51E-15  1.48E-15  9.06E-16  5.06E-16  2.03E-16  9.22E-17  3.90E-17  1.15E-17  4.35E-18
   404       5.95E-14  4.21E-14  2.67E-14  1.89E-14  1.35E-14  8.68E-15  6.29E-15  4.61E-15  3.10E-15  2.29E-15
             1.65E-15  9.77E-16  5.99E-16  3.36E-16  1.35E-16  6.13E-17  2.59E-17  7.64E-18  2.89E-18
   405       2.08E-17  1.49E-17  9.66E-18  7.14E-18  5.52E-18  4.52E-18  4.68E-18  5.89E-18  9.39E-18  1.27E-17
             1.48E-17  1.36E-17  1.04E-17  6.71E-18  3.03E-18  1.45E-18  6.35E-19  1.92E-19  7.36E-20
   406       3.19E-13  2.26E-13  1.42E-13  1.00E-13  7.03E-14  4.34E-14  2.96E-14  1.97E-14  1.07E-14  6.27E-15
             3.39E-15  1.33E-15  5.98E-16  2.52E-16  7.38E-17  2.79E-17  1.02E-17  2.66E-18  9.51E-19
   407       1.98E-13  1.40E-13  8.83E-14  6.23E-14  4.38E-14  2.72E-14  1.87E-14  1.25E-14  6.87E-15  4.05E-15
             2.21E-15  8.70E-16  3.92E-16  1.65E-16  4.86E-17  1.84E-17  6.75E-18  1.76E-18  6.27E-19
   408       4.10E-13  2.89E-13  1.81E-13  1.26E-13  8.63E-14  5.02E-14  3.14E-14  1.82E-14  7.64E-15  3.53E-15
             1.49E-15  4.32E-16  1.61E-16  5.86E-17  1.51E-17  5.37E-18  1.90E-18  4.82E-19  1.71E-19
   409       2.73E-13  1.92E-13  1.21E-13  8.39E-14  5.75E-14  3.34E-14  2.09E-14  1.21E-14  5.10E-15  2.35E-15
             9.94E-16  2.88E-16  1.07E-16  3.90E-17  1.01E-17  3.58E-18  1.27E-18  3.22E-19  1.14E-19
   410       3.80E-13  2.68E-13  1.69E-13  1.18E-13  8.22E-14  4.95E-14  3.25E-14  2.02E-14  9.57E-15  4.88E-15
