SEQ='C '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  25455599.3   NPRNTI= 2   NPRNTF= 7
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    13       5.98E-13  4.19E-13  2.58E-13  1.75E-13  1.15E-13  6.20E-14  3.63E-14  2.00E-14  8.32E-15  4.06E-15
             1.92E-15  6.93E-16  3.16E-16  1.43E-16  4.93E-17  2.16E-17  9.28E-18  2.93E-18  1.19E-18
    14       5.55E-13  3.88E-13  2.38E-13  1.61E-13  1.05E-13  5.56E-14  3.21E-14  1.74E-14  7.13E-15  3.44E-15
             1.61E-15  5.73E-16  2.60E-16  1.17E-16  4.00E-17  1.75E-17  7.48E-18  2.36E-18  9.55E-19
    15       5.20E-13  3.63E-13  2.22E-13  1.49E-13  9.65E-14  5.03E-14  2.87E-14  1.54E-14  6.17E-15  2.95E-15
             1.36E-15  4.81E-16  2.17E-16  9.69E-17  3.30E-17  1.44E-17  6.14E-18  1.93E-18  7.80E-19
    16       4.89E-13  3.41E-13  2.07E-13  1.38E-13  8.89E-14  4.56E-14  2.57E-14  1.36E-14  5.37E-15  2.54E-15
             1.17E-15  4.07E-16  1.82E-16  8.11E-17  2.75E-17  1.19E-17  5.09E-18  1.60E-18  6.45E-19
    17       4.33E-13  3.01E-13  1.81E-13  1.20E-13  7.55E-14  3.77E-14  2.07E-14  1.07E-14  4.13E-15  1.92E-15
             8.70E-16  3.00E-16  1.33E-16  5.87E-17  1.97E-17  8.52E-18  3.62E-18  1.13E-18  4.52E-19
    18       3.90E-13  2.70E-13  1.61E-13  1.05E-13  6.51E-14  3.17E-14  1.71E-14  8.67E-15  3.27E-15  1.50E-15
             6.71E-16  2.28E-16  1.00E-16  4.39E-17  1.46E-17  6.30E-18  2.67E-18  8.30E-19  3.31E-19
    19       3.53E-13  2.44E-13  1.44E-13  9.26E-14  5.66E-14  2.69E-14  1.43E-14  7.11E-15  2.63E-15  1.19E-15
             5.29E-16  1.78E-16  7.75E-17  3.38E-17  1.12E-17  4.80E-18  2.03E-18  6.29E-19  2.53E-19
    20       3.08E-13  2.11E-13  1.23E-13  7.78E-14  4.66E-14  2.15E-14  1.11E-14  5.42E-15  1.96E-15  8.76E-16
             3.83E-16  1.27E-16  5.49E-17  2.38E-17  7.81E-18  3.33E-18  1.40E-18  4.34E-19  1.74E-19
    21       2.63E-13  1.79E-13  1.02E-13  6.30E-14  3.67E-14  1.63E-14  8.21E-15  3.92E-15  1.38E-15  6.08E-16
             2.63E-16  8.57E-17  3.67E-17  1.58E-17  5.13E-18  2.18E-18  9.13E-19  2.81E-19  1.12E-19
    22       2.15E-13  1.43E-13  7.92E-14  4.75E-14  2.67E-14  1.13E-14  5.52E-15  2.57E-15  8.81E-16  3.80E-16
             1.62E-16  5.19E-17  2.20E-17  9.36E-18  3.02E-18  1.27E-18  5.31E-19  1.63E-19  6.48E-20
    23       1.90E-13  1.26E-13  6.79E-14  3.99E-14  2.20E-14  9.10E-15  4.37E-15  2.00E-15  6.77E-16  2.90E-16
             1.22E-16  3.89E-17  1.64E-17  6.93E-18  2.22E-18  9.34E-19  3.88E-19  1.19E-19  4.72E-20
    24       1.61E-13  1.05E-13  5.51E-14  3.15E-14  1.69E-14  6.77E-15  3.18E-15  1.43E-15  4.75E-16  2.01E-16
             8.41E-17  2.65E-17  1.11E-17  4.65E-18  1.48E-18  6.20E-19  2.57E-19  7.82E-20  3.10E-20
    25       1.46E-13  9.37E-14  4.83E-14  2.72E-14  1.44E-14  5.65E-15  2.62E-15  1.17E-15  3.84E-16  1.62E-16
             6.72E-17  2.10E-17  8.76E-18  3.67E-18  1.16E-18  4.86E-19  2.01E-19  6.10E-20  2.42E-20
    26       1.26E-13  8.01E-14  4.02E-14  2.22E-14  1.15E-14  4.39E-15  2.01E-15  8.86E-16  2.87E-16  1.20E-16
             4.95E-17  1.54E-17  6.37E-18  2.66E-18  8.38E-19  3.49E-19  1.44E-19  4.36E-20  1.72E-20
    27       1.11E-13  6.92E-14  3.39E-14  1.83E-14  9.31E-15  3.49E-15  1.58E-15  6.89E-16  2.21E-16  9.16E-17
             3.76E-17  1.16E-17  4.79E-18  1.99E-18  6.25E-19  2.59E-19  1.07E-19  3.22E-20  1.27E-20
    28       9.26E-14  5.65E-14  2.68E-14  1.41E-14  7.00E-15  2.56E-15  1.14E-15  4.91E-16  1.55E-16  6.39E-17
             2.61E-17  7.97E-18  3.27E-18  1.35E-18  4.23E-19  1.75E-19  7.17E-20  2.15E-20  8.45E-21
    29       7.58E-14  4.51E-14  2.06E-14  1.06E-14  5.13E-15  1.83E-15  8.01E-16  3.41E-16  1.06E-16  4.35E-17
             1.76E-17  5.35E-18  2.18E-18  8.98E-19  2.79E-19  1.15E-19  4.71E-20  1.42E-20  5.58E-21
    30       5.58E-14  3.19E-14  1.38E-14  6.86E-15  3.22E-15  1.11E-15  4.77E-16  2.00E-16  6.14E-17  2.48E-17
             9.98E-18  3.00E-18  1.22E-18  4.97E-19  1.53E-19  6.28E-20  2.56E-20  7.67E-21  3.01E-21
    31       4.49E-14  2.50E-14  1.05E-14  5.08E-15  2.34E-15  7.92E-16  3.37E-16  1.40E-16  4.25E-17  1.71E-17
             6.83E-18  2.04E-18  8.23E-19  3.35E-19  1.03E-19  4.20E-20  1.71E-20  5.10E-21  2.00E-21
    32       3.25E-14  1.75E-14  7.00E-15  3.29E-15  1.48E-15  4.89E-16  2.05E-16  8.39E-17  2.52E-17  1.00E-17
             3.99E-18  1.18E-18  4.75E-19  1.92E-19  5.86E-20  2.39E-20  9.67E-21  2.87E-21  1.12E-21
    33       2.52E-14  1.32E-14  5.13E-15  2.36E-15  1.05E-15  3.39E-16  1.41E-16  5.72E-17  1.71E-17  6.77E-18
             2.68E-18  7.88E-19  3.15E-19  1.27E-19  3.86E-20  1.57E-20  6.34E-21  1.87E-21  7.26E-22
    34       1.71E-14  8.64E-15  3.22E-15  1.45E-15  6.27E-16  1.99E-16  8.15E-17  3.28E-17  9.68E-18  3.81E-18
             1.50E-18  4.38E-19  1.74E-19  7.00E-20  2.11E-20  8.55E-21  3.45E-21  1.02E-21  3.98E-22
    35       1.26E-14  6.17E-15  2.23E-15  9.83E-16  4.20E-16  1.32E-16  5.34E-17  2.14E-17  6.25E-18  2.45E-18
             9.60E-19  2.79E-19  1.11E-19  4.43E-20  1.33E-20  5.37E-21  2.16E-21  6.36E-22  2.47E-22
    36       7.65E-15  3.62E-15  1.26E-15  5.41E-16  2.27E-16  6.97E-17  2.80E-17  1.11E-17  3.22E-18  1.25E-18
             4.87E-19  1.41E-19  5.55E-20  2.21E-20  6.60E-21  2.65E-21  1.06E-21  3.11E-22  1.20E-22
    37       5.41E-15  2.50E-15  8.49E-16  3.61E-16  1.50E-16  4.55E-17  1.81E-17  7.14E-18  2.06E-18  7.99E-19
             3.10E-19  8.91E-20  3.50E-20  1.39E-20  4.14E-21  1.66E-21  6.63E-22  1.93E-22  7.44E-23
    38       3.16E-15  1.42E-15  4.67E-16  1.95E-16  7.98E-17  2.39E-17  9.43E-18  3.69E-18  1.06E-18  4.07E-19
             1.57E-19  4.50E-20  1.76E-20  6.95E-21  2.06E-21  8.23E-22  3.28E-22  9.58E-23  3.71E-23
    39       2.13E-15  9.38E-16  3.03E-16  1.25E-16  5.07E-17  1.50E-17  5.90E-18  2.30E-18  6.54E-19  2.52E-19
             9.68E-20  2.76E-20  1.08E-20  4.24E-21  1.25E-21  4.99E-22  1.98E-22  5.77E-23  2.23E-23
    40       1.12E-15  4.82E-16  1.52E-16  6.18E-17  2.48E-17  7.25E-18  2.83E-18  1.09E-18  3.09E-19  1.18E-19
             4.54E-20  1.29E-20  5.00E-21  1.96E-21  5.76E-22  2.29E-22  9.06E-23  2.62E-23  1.00E-23
    41       7.79E-16  3.31E-16  1.03E-16  4.17E-17  1.66E-17  4.84E-18  1.88E-18  7.26E-19  2.05E-19  7.82E-20
             2.99E-20  8.45E-21  3.28E-21  1.28E-21  3.76E-22  1.49E-22  5.89E-23  1.70E-23  6.48E-24
    42       4.56E-16  1.92E-16  5.89E-17  2.37E-17  9.37E-18  2.71E-18  1.05E-18  4.04E-19  1.13E-19  4.32E-20
             1.65E-20  4.64E-21  1.80E-21  7.02E-22  2.05E-22  8.11E-23  3.20E-23  9.27E-24  3.57E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     2       1.71E-11  1.21E-11  7.65E-12  5.41E-12  3.82E-12  2.41E-12  1.70E-12  1.19E-12  7.37E-13  5.02E-13
             3.31E-13  1.76E-13  9.98E-14  5.20E-14  1.93E-14  8.37E-15  3.43E-15  9.91E-16  3.75E-16
     3       1.01E-11  7.15E-12  4.51E-12  3.19E-12  2.25E-12  1.41E-12  9.81E-13  6.75E-13  4.00E-13  2.60E-13
             1.62E-13  8.17E-14  4.60E-14  2.47E-14  1.01E-14  4.85E-15  2.24E-15  7.57E-16  3.18E-16
     4       6.43E-12  4.55E-12  2.87E-12  2.02E-12  1.42E-12  8.81E-13  6.05E-13  4.06E-13  2.29E-13  1.41E-13
             8.37E-14  3.91E-14  2.10E-14  1.08E-14  4.25E-15  2.00E-15  9.09E-16  3.02E-16  1.26E-16
     5       4.85E-12  3.43E-12  2.16E-12  1.52E-12  1.06E-12  6.50E-13  4.38E-13  2.87E-13  1.53E-13  9.05E-14
             5.11E-14  2.25E-14  1.17E-14  5.84E-15  2.22E-15  1.03E-15  4.62E-16  1.52E-16  6.30E-17
     6       3.95E-12  2.79E-12  1.75E-12  1.23E-12  8.54E-13  5.15E-13  3.41E-13  2.17E-13  1.11E-13  6.29E-14
             3.41E-14  1.44E-14  7.24E-15  3.54E-15  1.32E-15  6.04E-16  2.68E-16  8.75E-17  3.61E-17
     7       3.35E-12  2.36E-12  1.48E-12  1.04E-12  7.15E-13  4.25E-13  2.76E-13  1.71E-13  8.38E-14  4.60E-14
             2.42E-14  9.84E-15  4.84E-15  2.32E-15  8.51E-16  3.86E-16  1.70E-16  5.50E-17  2.26E-17
     8       2.92E-12  2.06E-12  1.29E-12  8.96E-13  6.15E-13  3.59E-13  2.29E-13  1.38E-13  6.54E-14  3.49E-14
             1.79E-14  7.07E-15  3.41E-15  1.62E-15  5.83E-16  2.62E-16  1.15E-16  3.70E-17  1.51E-17
     9       2.59E-12  1.83E-12  1.14E-12  7.89E-13  5.37E-13  3.09E-13  1.93E-13  1.14E-13  5.23E-14  2.73E-14
             1.37E-14  5.27E-15  2.51E-15  1.17E-15  4.18E-16  1.87E-16  8.14E-17  2.61E-17  1.07E-17
    10       2.33E-12  1.64E-12  1.02E-12  7.04E-13  4.75E-13  2.69E-13  1.65E-13  9.56E-14  4.26E-14  2.18E-14
             1.07E-14  4.04E-15  1.90E-15  8.80E-16  3.10E-16  1.38E-16  5.98E-17  1.90E-17  7.77E-18
    11       2.12E-12  1.49E-12  9.24E-13  6.34E-13  4.25E-13  2.36E-13  1.43E-13  8.11E-14  3.52E-14  1.77E-14
             8.57E-15  3.18E-15  1.48E-15  6.78E-16  2.37E-16  1.05E-16  4.53E-17  1.44E-17  5.86E-18
    12       1.95E-12  1.36E-12  8.43E-13  5.76E-13  3.82E-13  2.09E-13  1.24E-13  6.95E-14  2.95E-14  1.46E-14
             6.98E-15  2.55E-15  1.17E-15  5.35E-16  1.85E-16  8.16E-17  3.52E-17  1.12E-17  4.53E-18
    13       1.80E-12  1.26E-12  7.75E-13  5.26E-13  3.46E-13  1.86E-13  1.09E-13  6.01E-14  2.50E-14  1.22E-14
             5.77E-15  2.08E-15  9.50E-16  4.30E-16  1.48E-16  6.49E-17  2.79E-17  8.80E-18  3.57E-18
    14       1.67E-12  1.17E-12  7.16E-13  4.83E-13  3.16E-13  1.67E-13  9.65E-14  5.24E-14  2.14E-14  1.03E-14
             4.83E-15  1.72E-15  7.80E-16  3.51E-16  1.20E-16  5.24E-17  2.25E-17  7.07E-18  2.87E-18
    15       1.56E-12  1.09E-12  6.67E-13  4.48E-13  2.90E-13  1.51E-13  8.62E-14  4.61E-14  1.85E-14  8.85E-15
             4.10E-15  1.44E-15  6.50E-16  2.91E-16  9.90E-17  4.31E-17  1.84E-17  5.79E-18  2.34E-18
    16       1.47E-12  1.02E-12  6.23E-13  4.16E-13  2.67E-13  1.37E-13  7.71E-14  4.07E-14  1.61E-14  7.62E-15
             3.50E-15  1.22E-15  5.47E-16  2.44E-16  8.25E-17  3.58E-17  1.53E-17  4.79E-18  1.94E-18
    17       1.30E-12  9.04E-13  5.45E-13  3.59E-13  2.27E-13  1.13E-13  6.23E-14  3.22E-14  1.24E-14  5.77E-15
             2.61E-15  8.99E-16  3.99E-16  1.76E-16  5.91E-17  2.56E-17  1.09E-17  3.39E-18  1.36E-18
    18       1.17E-12  8.09E-13  4.83E-13  3.14E-13  1.95E-13  9.52E-14  5.13E-14  2.60E-14  9.82E-15  4.50E-15
             2.01E-15  6.84E-16  3.01E-16  1.32E-16  4.40E-17  1.89E-17  8.01E-18  2.49E-18  9.93E-19
    19       1.06E-12  7.31E-13  4.32E-13  2.78E-13  1.70E-13  8.08E-14  4.28E-14  2.13E-14  7.91E-15  3.58E-15
             1.59E-15  5.33E-16  2.33E-16  1.01E-16  3.36E-17  1.44E-17  6.08E-18  1.89E-18  7.59E-19
    20       9.25E-13  6.34E-13  3.69E-13  2.34E-13  1.40E-13  6.44E-14  3.33E-14  1.63E-14  5.89E-15  2.63E-15
             1.15E-15  3.81E-16  1.65E-16  7.13E-17  2.34E-17  9.99E-18  4.20E-18  1.30E-18  5.21E-19
    21       7.91E-13  5.36E-13  3.05E-13  1.89E-13  1.10E-13  4.89E-14  2.46E-14  1.18E-14  4.15E-15  1.82E-15
             7.88E-16  2.57E-16  1.10E-16  4.73E-17  1.54E-17  6.54E-18  2.74E-18  8.44E-19  3.37E-19
    22       6.44E-13  4.30E-13  2.38E-13  1.42E-13  8.01E-14  3.40E-14  1.66E-14  7.71E-15  2.64E-15  1.14E-15
             4.86E-16  1.56E-16  6.61E-17  2.81E-17  9.05E-18  3.82E-18  1.59E-18  4.88E-19  1.94E-19
    23       5.70E-13  3.77E-13  2.04E-13  1.20E-13  6.60E-14  2.73E-14  1.31E-14  6.01E-15  2.03E-15  8.69E-16
             3.67E-16  1.17E-16  4.91E-17  2.08E-17  6.66E-18  2.80E-18  1.17E-18  3.56E-19  1.42E-19
    24       4.83E-13  3.14E-13  1.65E-13  9.46E-14  5.08E-14  2.03E-14  9.55E-15  4.30E-15  1.43E-15  6.03E-16
             2.52E-16  7.94E-17  3.32E-17  1.40E-17  4.44E-18  1.86E-18  7.71E-19  2.35E-19  9.31E-20
    25       4.37E-13  2.81E-13  1.45E-13  8.17E-14  4.32E-14  1.69E-14  7.87E-15  3.51E-15  1.15E-15  4.85E-16
             2.02E-16  6.31E-17  2.63E-17  1.10E-17  3.49E-18  1.46E-18  6.03E-19  1.83E-19  7.25E-20
    26       3.79E-13  2.40E-13  1.21E-13  6.65E-14  3.44E-14  1.32E-14  6.03E-15  2.66E-15  8.62E-16  3.60E-16
             1.49E-16  4.61E-17  1.91E-17  7.97E-18  2.52E-18  1.05E-18  4.32E-19  1.31E-19  5.16E-20
    27       3.33E-13  2.08E-13  1.02E-13  5.50E-14  2.79E-14  1.05E-14  4.74E-15  2.07E-15  6.63E-16  2.75E-16
             1.13E-16  3.48E-17  1.44E-17  5.97E-18  1.87E-18  7.78E-19  3.20E-19  9.66E-20  3.80E-20
    28       2.78E-13  1.70E-13  8.03E-14  4.23E-14  2.10E-14  7.68E-15  3.42E-15  1.47E-15  4.66E-16  1.92E-16
             7.82E-17  2.39E-17  9.82E-18  4.06E-18  1.27E-18  5.25E-19  2.15E-19  6.46E-20  2.54E-20
    29       2.27E-13  1.35E-13  6.18E-14  3.17E-14  1.54E-14  5.48E-15  2.40E-15  1.02E-15  3.19E-16  1.30E-16
             5.29E-17  1.60E-17  6.55E-18  2.69E-18  8.37E-19  3.45E-19  1.41E-19  4.25E-20  1.67E-20
    30       1.67E-13  9.58E-14  4.15E-14  2.06E-14  9.66E-15  3.33E-15  1.43E-15  6.00E-16  1.84E-16  7.45E-17
             2.99E-17  8.99E-18  3.65E-18  1.49E-18  4.59E-19  1.88E-19  7.68E-20  2.30E-20  9.03E-21
    31       1.35E-13  7.51E-14  3.15E-14  1.52E-14  7.03E-15  2.38E-15  1.01E-15  4.19E-16  1.28E-16  5.12E-17
             2.05E-17  6.11E-18  2.47E-18  1.00E-18  3.08E-19  1.26E-19  5.13E-20  1.53E-20  5.99E-21
    32       9.75E-14  5.24E-14  2.10E-14  9.88E-15  4.45E-15  1.47E-15  6.14E-16  2.52E-16  7.56E-17  3.01E-17
             1.20E-17  3.55E-18  1.42E-18  5.76E-19  1.76E-19  7.16E-20  2.90E-20  8.61E-21  3.35E-21
    33       7.57E-14  3.96E-14  1.54E-14  7.09E-15  3.14E-15  1.02E-15  4.22E-16  1.72E-16  5.12E-17  2.03E-17
             8.03E-18  2.36E-18  9.46E-19  3.81E-19  1.16E-19  4.71E-20  1.90E-20  5.61E-21  2.18E-21
    34       5.14E-14  2.59E-14  9.65E-15  4.34E-15  1.88E-15  5.97E-16  2.44E-16  9.84E-17  2.90E-17  1.14E-17
             4.50E-18  1.31E-18  5.23E-19  2.10E-19  6.34E-20  2.57E-20  1.03E-20  3.06E-21  1.19E-21
    35       3.77E-14  1.85E-14  6.68E-15  2.95E-15  1.26E-15  3.95E-16  1.60E-16  6.41E-17  1.88E-17  7.36E-18
             2.88E-18  8.38E-19  3.32E-19  1.33E-19  3.99E-20  1.61E-20  6.48E-21  1.91E-21  7.42E-22
    36       2.29E-14  1.08E-14  3.77E-15  1.62E-15  6.81E-16  2.09E-16  8.39E-17  3.33E-17  9.65E-18  3.76E-18
             1.46E-18  4.22E-19  1.67E-19  6.63E-20  1.98E-20  7.96E-21  3.19E-21  9.34E-22  3.61E-22
    37       1.62E-14  7.51E-15  2.55E-15  1.08E-15  4.49E-16  1.36E-16  5.44E-17  2.14E-17  6.18E-18  2.40E-18
             9.30E-19  2.67E-19  1.05E-19  4.17E-20  1.24E-20  4.98E-21  1.99E-21  5.79E-22  2.23E-22
    38       9.49E-15  4.26E-15  1.40E-15  5.86E-16  2.39E-16  7.16E-17  2.83E-17  1.11E-17  3.17E-18  1.22E-18
             4.72E-19  1.35E-19  5.28E-20  2.09E-20  6.18E-21  2.47E-21  9.84E-22  2.87E-22  1.11E-22
    39       6.39E-15  2.81E-15  9.08E-16  3.75E-16  1.52E-16  4.50E-17  1.77E-17  6.89E-18  1.96E-18  7.55E-19
             2.90E-19  8.27E-20  3.23E-20  1.27E-20  3.75E-21  1.50E-21  5.95E-22  1.73E-22  6.68E-23
    40       3.36E-15  1.45E-15  4.55E-16  1.85E-16  7.43E-17  2.17E-17  8.48E-18  3.28E-18  9.28E-19  3.55E-19
             1.36E-19  3.86E-20  1.50E-20  5.88E-21  1.73E-21  6.86E-22  2.72E-22  7.86E-23  3.01E-23
    41       2.34E-15  9.94E-16  3.10E-16  1.25E-16  4.99E-17  1.45E-17  5.65E-18  2.18E-18  6.14E-19  2.35E-19
             8.97E-20  2.54E-20  9.84E-21  3.85E-21  1.13E-21  4.47E-22  1.77E-22  5.09E-23  1.94E-23
    42       1.37E-15  5.75E-16  1.77E-16  7.10E-17  2.81E-17  8.13E-18  3.15E-18  1.21E-18  3.40E-19  1.30E-19
             4.94E-20  1.39E-20  5.39E-21  2.11E-21  6.15E-22  2.43E-22  9.61E-23  2.78E-23  1.07E-23


 -----------------------------------------
 PRTF= 6  TRMPRT= (4S)  SPNPRT= 4  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       8.81E-20  6.30E-20  4.12E-20  3.08E-20  2.43E-20  2.13E-20  2.48E-20  3.73E-20  7.81E-20  1.26E-19
             1.69E-19  1.74E-19  1.38E-19  9.04E-20  4.05E-20  1.91E-20  8.26E-21  2.46E-21  9.35E-22


 -----------------------------------------
 PRTF= 7  TRMPRT= (2D)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       5.12E-23  3.90E-23  3.11E-23  3.24E-23  4.73E-23  1.46E-22  4.57E-22  1.45E-21  5.33E-21  1.07E-20
             1.61E-20  1.82E-20  1.50E-20  1.01E-20  4.59E-21  2.19E-21  9.48E-22  2.84E-22  1.08E-22

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       6.87E-23  5.23E-23  4.16E-23  4.32E-23  6.29E-23  1.93E-22  6.04E-22  1.92E-21  7.03E-21  1.41E-20
             2.13E-20  2.40E-20  1.98E-20  1.33E-20  6.05E-21  2.88E-21  1.25E-21  3.74E-22  1.42E-22



 --------------------------------
 PRTI= 2  TRMPRT= (4P)  SPNPRT= 4

   INDX TE=  2.50E+02  5.00E+02  1.25E+03  2.50E+03  5.00E+03  1.25E+04  2.50E+04  5.00E+04  1.25E+05  2.50E+05
   ---- ---  5.00E+05  1.25E+06  2.50E+06  5.00E+06  1.25E+07  2.50E+07  5.00E+07  1.25E+08  2.50E+08
     1       2.46E-12  1.74E-12  1.10E-12  7.78E-13  5.51E-13  3.50E-13  2.49E-13  1.78E-13  1.16E-13  8.57E-14
             6.47E-14  4.54E-14  3.41E-14  2.42E-14  1.36E-14  7.87E-15  4.19E-15  1.61E-15  7.21E-16
     4       7.38E-12  5.22E-12  3.30E-12  2.33E-12  1.65E-12  1.04E-12  7.32E-13  5.13E-13  3.17E-13  2.16E-13
             1.42E-13  7.49E-14  4.23E-14  2.19E-14  8.00E-15  3.43E-15  1.38E-15  3.90E-16  1.45E-16
     5       7.52E-12  5.32E-12  3.36E-12  2.38E-12  1.68E-12  1.06E-12  7.49E-13  5.28E-13  3.29E-13  2.27E-13
             1.53E-13  8.32E-14  4.82E-14  2.55E-14  9.54E-15  4.13E-15  1.68E-15  4.78E-16  1.78E-16
     6       4.07E-12  2.88E-12  1.82E-12  1.29E-12  9.09E-13  5.75E-13  4.06E-13  2.87E-13  1.80E-13  1.25E-13
             8.43E-14  4.67E-14  2.73E-14  1.46E-14  5.50E-15  2.39E-15  9.77E-16  2.78E-16  1.04E-16
     7       2.65E-13  1.87E-13  1.19E-13  8.38E-14  5.93E-14  3.75E-14  2.66E-14  1.88E-14  1.19E-14  8.41E-15
             5.81E-15  3.32E-15  1.99E-15  1.08E-15  4.18E-16  1.84E-16  7.56E-17  2.17E-17  8.09E-18
     9       9.64E-15  6.82E-15  4.32E-15  3.06E-15  2.17E-15  1.39E-15  1.00E-15  7.35E-16  5.15E-16  4.22E-16
             3.72E-16  3.38E-16  3.06E-16  2.53E-16  1.63E-16  1.02E-16  5.68E-17  2.28E-17  1.04E-17
    20       8.30E-13  5.87E-13  3.71E-13  2.63E-13  1.86E-13  1.18E-13  8.38E-14  5.98E-14  3.86E-14  2.80E-14
             2.04E-14  1.33E-14  9.38E-15  6.32E-15  3.40E-15  1.94E-15  1.03E-15  3.96E-16  1.78E-16
    27       4.10E-13  2.90E-13  1.83E-13  1.30E-13  9.19E-14  5.84E-14  4.17E-14  2.99E-14  1.97E-14  1.45E-14
             1.08E-14  7.32E-15  5.28E-15  3.63E-15  1.98E-15  1.14E-15  6.07E-16  2.34E-16  1.06E-16
    28       2.21E-12  1.56E-12  9.89E-13  6.99E-13  4.94E-13  3.12E-13  2.20E-13  1.55E-13  9.57E-14  6.51E-14
             4.26E-14  2.22E-14  1.25E-14  6.42E-15  2.36E-15  1.01E-15  4.12E-16  1.17E-16  4.35E-17
    29       2.60E-13  1.84E-13  1.16E-13  8.21E-14  5.81E-14  3.67E-14  2.59E-14  1.82E-14  1.13E-14  7.67E-15
             5.03E-15  2.63E-15  1.48E-15  7.62E-16  2.80E-16  1.21E-16  4.90E-17  1.39E-17  5.17E-18
    30       1.29E-12  9.12E-13  5.76E-13  4.07E-13  2.88E-13  1.82E-13  1.28E-13  9.03E-14  5.60E-14  3.82E-14
             2.51E-14  1.31E-14  7.39E-15  3.82E-15  1.40E-15  6.05E-16  2.46E-16  6.97E-17  2.60E-17
    31       1.04E-12  7.38E-13  4.67E-13  3.30E-13  2.34E-13  1.48E-13  1.05E-13  7.40E-14  4.65E-14  3.22E-14
             2.15E-14  1.15E-14  6.56E-15  3.43E-15  1.27E-15  5.51E-16  2.25E-16  6.40E-17  2.38E-17
    32       5.87E-13  4.15E-13  2.62E-13  1.86E-13  1.31E-13  8.32E-14  5.90E-14  4.18E-14  2.64E-14  1.84E-14
             1.24E-14  6.68E-15  3.83E-15  2.01E-15  7.50E-16  3.25E-16  1.33E-16  3.79E-17  1.41E-17
    33       3.41E-13  2.41E-13  1.53E-13  1.08E-13  7.64E-14  4.84E-14  3.43E-14  2.43E-14  1.54E-14  1.07E-14
             7.23E-15  3.92E-15  2.25E-15  1.18E-15  4.41E-16  1.91E-16  7.82E-17  2.23E-17  8.31E-18
    34       1.95E-12  1.37E-12  8.67E-13  6.11E-13  4.29E-13  2.65E-13  1.82E-13  1.21E-13  6.56E-14  3.83E-14
             2.06E-14  7.95E-15  3.53E-15  1.46E-15  4.21E-16  1.57E-16  5.74E-17  1.48E-17  5.28E-18
    35       1.32E-12  9.35E-13  5.90E-13  4.16E-13  2.92E-13  1.81E-13  1.24E-13  8.24E-14  4.49E-14  2.63E-14
             1.42E-14  5.51E-15  2.45E-15  1.02E-15  2.94E-16  1.10E-16  4.01E-17  1.04E-17  3.69E-18
    36       7.68E-13  5.43E-13  3.42E-13  2.41E-13  1.69E-13  1.05E-13  7.19E-14  4.79E-14  2.62E-14  1.54E-14
             8.32E-15  3.24E-15  1.44E-15  6.00E-16  1.73E-16  6.48E-17  2.37E-17  6.13E-18  2.18E-18
    37       4.53E-13  3.20E-13  2.02E-13  1.42E-13  9.99E-14  6.19E-14  4.24E-14  2.83E-14  1.55E-14  9.09E-15
             4.93E-15  1.92E-15  8.56E-16  3.56E-16  1.03E-16  3.85E-17  1.41E-17  3.64E-18  1.30E-18
    39       9.67E-13  6.83E-13  4.31E-13  3.04E-13  2.13E-13  1.32E-13  9.09E-14  6.08E-14  3.34E-14  1.98E-14
             1.08E-14  4.22E-15  1.89E-15  7.89E-16  2.29E-16  8.57E-17  3.13E-17  8.11E-18  2.89E-18
    41       6.38E-13  4.51E-13  2.84E-13  2.01E-13  1.41E-13  8.76E-14  6.02E-14  4.04E-14  2.24E-14  1.33E-14
             7.31E-15  2.89E-15  1.30E-15  5.46E-16  1.59E-16  5.96E-17  2.18E-17  5.65E-18  2.01E-18
    52       2.63E-14  1.86E-14  1.18E-14  8.35E-15  5.93E-15  3.80E-15  2.74E-15  2.01E-15  1.37E-15  1.03E-15
             7.58E-16  4.58E-16  2.81E-16  1.55E-16  6.05E-17  2.68E-17  1.11E-17  3.20E-18  1.20E-18
    53       1.26E-14  8.90E-15  5.64E-15  4.00E-15  2.84E-15  1.82E-15  1.32E-15  9.65E-16  6.59E-16  4.99E-16
             3.69E-16  2.24E-16  1.38E-16  7.63E-17  2.98E-17  1.32E-17  5.48E-18  1.58E-18  5.92E-19
    62       2.32E-16  1.64E-16  1.04E-16  7.40E-17  5.28E-17  3.43E-17  2.53E-17  1.93E-17  1.47E-17  1.29E-17
             1.17E-17  1.01E-17  8.42E-18  6.41E-18  3.82E-18  2.29E-18  1.25E-18  4.93E-19  2.25E-19
    63       7.89E-15  5.58E-15  3.52E-15  2.49E-15  1.76E-15  1.11E-15  7.75E-16  5.37E-16  3.17E-16  2.01E-16
